README.md: 11.6kB [00:00, 34.7MB/s]
alpaca_data_cleaned.json: 100%|█████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████| 44.3M/44.3M [00:01<00:00, 33.2MB/s]
Generating train split: 100%|███████████████████████████████████████████████████████████████████████████████████████████████████████████████| 51760/51760 [00:00<00:00, 164646.17 examples/s]
Map:   3%|███▌                                                                                                                                 | 1395/51760 [00:00<00:28, 1764.15 examples/s]Token indices sequence length is longer than the specified maximum sequence length for this model (659 > 512). Running this sequence through the model will result in indexing errors
Map: 100%|████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████| 51760/51760 [00:30<00:00, 1710.12 examples/s]
step=0000 | loss=0.0000 | lr=5.00e-05 | grad_norm=0.00 | mem_alloc=16713.4MB mem_peak=20856.0MB mem_reserved=22770.9MB
step=0174 | loss=0.0000 | lr=3.63e-05 | grad_norm=0.00 | mem_alloc=16713.4MB mem_peak=20900.5MB mem_reserved=23475.5MB
step=0175 | loss=0.0000 | lr=3.62e-05 | grad_norm=0.00 | mem_alloc=16713.4MB mem_peak=20900.5MB mem_reserved=23475.5MB
step=0176 | loss=0.0000 | lr=3.61e-05 | grad_norm=0.00 | mem_alloc=16713.4MB mem_peak=20900.5MB mem_reserved=23475.5MB
step=0177 | loss=0.0000 | lr=3.59e-05 | grad_norm=0.00 | mem_alloc=16713.4MB mem_peak=20900.5MB mem_reserved=23475.5MB
step=0178 | loss=0.0000 | lr=3.58e-05 | grad_norm=0.00 | mem_alloc=16713.4MB mem_peak=20900.5MB mem_reserved=23475.5MB
step=0179 | loss=0.0000 | lr=3.56e-05 | grad_norm=0.00 | mem_alloc=16713.4MB mem_peak=20900.5MB mem_reserved=23475.5MB
step=0180 | loss=0.0000 | lr=3.55e-05 | grad_norm=0.00 | mem_alloc=16713.4MB mem_peak=20900.5MB mem_reserved=23475.5MB
step=0181 | loss=0.0000 | lr=3.54e-05 | grad_norm=0.00 | mem_alloc=16713.4MB mem_peak=20900.5MB mem_reserved=23475.5MB
step=0182 | loss=0.0000 | lr=3.52e-05 | grad_norm=0.00 | mem_alloc=16713.4MB mem_peak=20900.5MB mem_reserved=23475.5MB
step=0183 | loss=0.0000 | lr=3.51e-05 | grad_norm=0.00 | mem_alloc=16713.4MB mem_peak=20900.5MB mem_reserved=23475.5MB
step=0184 | loss=0.0000 | lr=3.49e-05 | grad_norm=0.00 | mem_alloc=16713.4MB mem_peak=20900.5MB mem_reserved=23475.5MB
step=0185 | loss=0.0000 | lr=3.48e-05 | grad_norm=0.00 | mem_alloc=16713.4MB mem_peak=20900.5MB mem_reserved=23475.5MB
step=0186 | loss=0.0000 | lr=3.46e-05 | grad_norm=0.00 | mem_alloc=16713.4MB mem_peak=20900.5MB mem_reserved=23475.5MB
step=0187 | loss=0.0000 | lr=3.45e-05 | grad_norm=0.00 | mem_alloc=16713.4MB mem_peak=20900.5MB mem_reserved=23475.5MB
step=0188 | loss=0.0000 | lr=3.43e-05 | grad_norm=0.00 | mem_alloc=16713.4MB mem_peak=20900.5MB mem_reserved=23475.5MB
step=0189 | loss=0.0000 | lr=3.42e-05 | grad_norm=0.00 | mem_alloc=16713.4MB mem_peak=20900.5MB mem_reserved=23475.5MB
step=0190 | loss=0.0000 | lr=3.41e-05 | grad_norm=0.00 | mem_alloc=16713.4MB mem_peak=20900.5MB mem_reserved=23475.5MB
step=0191 | loss=0.0000 | lr=3.39e-05 | grad_norm=0.00 | mem_alloc=16713.4MB mem_peak=20900.5MB mem_reserved=23475.5MB
step=0192 | loss=0.0000 | lr=3.38e-05 | grad_norm=0.00 | mem_alloc=16713.4MB mem_peak=20900.5MB mem_reserved=23475.5MB
step=0193 | loss=0.0000 | lr=3.36e-05 | grad_norm=0.00 | mem_alloc=16713.4MB mem_peak=20900.5MB mem_reserved=23475.5MB
step=0194 | loss=0.0000 | lr=3.35e-05 | grad_norm=0.00 | mem_alloc=16713.4MB mem_peak=20900.5MB mem_reserved=23475.5MB
step=0195 | loss=0.0000 | lr=3.33e-05 | grad_norm=0.00 | mem_alloc=16713.4MB mem_peak=20900.5MB mem_reserved=23475.5MB
step=0196 | loss=0.0000 | lr=3.32e-05 | grad_norm=0.00 | mem_alloc=16713.4MB mem_peak=20900.5MB mem_reserved=23475.5MB
step=0197 | loss=0.0000 | lr=3.30e-05 | grad_norm=0.00 | mem_alloc=16713.4MB mem_peak=20900.5MB mem_reserved=23475.5MB
step=0198 | loss=0.0000 | lr=3.29e-05 | grad_norm=0.00 | mem_alloc=16713.4MB mem_peak=20900.5MB mem_reserved=23475.5MB
step=0199 | loss=0.0000 | lr=3.27e-05 | grad_norm=0.00 | mem_alloc=16713.4MB mem_peak=20900.5MB mem_reserved=23475.5MB
step=0200 | loss=0.0000 | lr=3.26e-05 | grad_norm=0.00 | mem_alloc=16713.4MB mem_peak=20900.5MB mem_reserved=23475.5MB
step=0201 | loss=0.0000 | lr=3.24e-05 | grad_norm=0.00 | mem_alloc=16713.4MB mem_peak=20900.5MB mem_reserved=23475.5MB
step=0202 | loss=0.0000 | lr=3.23e-05 | grad_norm=0.00 | mem_alloc=16713.4MB mem_peak=20900.5MB mem_reserved=23475.5MB
step=0203 | loss=0.0000 | lr=3.21e-05 | grad_norm=0.00 | mem_alloc=16713.4MB mem_peak=20900.5MB mem_reserved=23475.5MB
step=0204 | loss=0.0000 | lr=3.20e-05 | grad_norm=0.00 | mem_alloc=16713.4MB mem_peak=20900.5MB mem_reserved=23475.5MB
step=0205 | loss=0.0000 | lr=3.18e-05 | grad_norm=0.00 | mem_alloc=16713.4MB mem_peak=20900.5MB mem_reserved=23475.5MB
step=0206 | loss=0.0000 | lr=3.17e-05 | grad_norm=0.00 | mem_alloc=16713.4MB mem_peak=20900.5MB mem_reserved=23475.5MB
step=0207 | loss=0.0000 | lr=3.15e-05 | grad_norm=0.00 | mem_alloc=16713.4MB mem_peak=20900.5MB mem_reserved=23475.5MB
step=0208 | loss=0.0000 | lr=3.14e-05 | grad_norm=0.00 | mem_alloc=16713.4MB mem_peak=20900.5MB mem_reserved=23475.5MB
step=0209 | loss=0.0000 | lr=3.12e-05 | grad_norm=0.00 | mem_alloc=16713.4MB mem_peak=20900.5MB mem_reserved=23475.5MB
step=0210 | loss=0.0000 | lr=3.11e-05 | grad_norm=0.00 | mem_alloc=16713.4MB mem_peak=20900.5MB mem_reserved=23475.5MB
step=0211 | loss=0.0000 | lr=3.09e-05 | grad_norm=0.00 | mem_alloc=16713.4MB mem_peak=20900.5MB mem_reserved=23475.5MB
step=0212 | loss=0.0000 | lr=3.08e-05 | grad_norm=0.00 | mem_alloc=16713.4MB mem_peak=20900.5MB mem_reserved=23475.5MB
step=0213 | loss=0.0000 | lr=3.06e-05 | grad_norm=0.00 | mem_alloc=16713.4MB mem_peak=20900.5MB mem_reserved=23475.5MB
step=0214 | loss=0.0000 | lr=3.05e-05 | grad_norm=0.00 | mem_alloc=16713.4MB mem_peak=20900.5MB mem_reserved=23475.5MB
step=0215 | loss=0.0000 | lr=3.03e-05 | grad_norm=0.00 | mem_alloc=16713.4MB mem_peak=20900.5MB mem_reserved=23475.5MB
step=0216 | loss=0.0000 | lr=3.01e-05 | grad_norm=0.00 | mem_alloc=16713.4MB mem_peak=20900.5MB mem_reserved=23475.5MB
step=0217 | loss=0.0000 | lr=3.00e-05 | grad_norm=0.00 | mem_alloc=16713.4MB mem_peak=20900.5MB mem_reserved=23475.5MB
step=0218 | loss=0.0000 | lr=2.98e-05 | grad_norm=0.00 | mem_alloc=16713.4MB mem_peak=20900.5MB mem_reserved=23475.5MB
step=0219 | loss=0.0000 | lr=2.97e-05 | grad_norm=0.00 | mem_alloc=16713.4MB mem_peak=20900.5MB mem_reserved=23475.5MB
step=0220 | loss=0.0000 | lr=2.95e-05 | grad_norm=0.00 | mem_alloc=16713.4MB mem_peak=20900.5MB mem_reserved=23475.5MB
Traceback (most recent call last):
  File "/orcd/home/002/hyewona/lr-act/current_models/baseline_model_v2.py", line 272, in <module>
    main()
    ~~~~^^
  File "/orcd/home/002/hyewona/lr-act/current_models/baseline_model_v2.py", line 236, in main
    loss.backward()
    ~~~~~~~~~~~~~^^
  File "/orcd/home/002/hyewona/lr-act/lora/lib/python3.13/site-packages/torch/_tensor.py", line 625, in backward
    torch.autograd.backward(
    ~~~~~~~~~~~~~~~~~~~~~~~^
        self, gradient, retain_graph, create_graph, inputs=inputs
        ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
    )
    ^
  File "/orcd/home/002/hyewona/lr-act/lora/lib/python3.13/site-packages/torch/autograd/__init__.py", line 354, in backward
    _engine_run_backward(
    ~~~~~~~~~~~~~~~~~~~~^
        tensors,
        ^^^^^^^^
    ...<5 lines>...
        accumulate_grad=True,
        ^^^^^^^^^^^^^^^^^^^^^
    )
    ^
  File "/orcd/home/002/hyewona/lr-act/lora/lib/python3.13/site-packages/torch/autograd/graph.py", line 841, in _engine_run_backward
    return Variable._execution_engine.run_backward(  # Calls into the C++ engine to run the backward pass
           ~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
        t_outputs, *args, **kwargs
        ^^^^^^^^^^^^^^^^^^^^^^^^^^
    )  # Calls into the C++ engine to run the backward pass
    ^
KeyboardInterrupt
